id,proba
378278,0.44674
378279,0.4212
378280,0.5303
378281,0.63278
378282,0.75218
378283,0.6891
378284,0.53542
378285,0.51394
378286,0.44562
378287,0.45518
378288,0.61084
378289,0.43542
378290,0.51116
378291,0.49158
378292,0.6352
378293,0.6627
378294,0.548
378295,0.57598
378296,0.61986
378297,0.63576
378298,0.5456
378299,0.51092
378300,0.57456
378301,0.5046
378302,0.7562
378303,0.57766
378304,0.50822
378305,0.50814
378306,0.42322
378307,0.56124
378308,0.4634
378309,0.53802
378310,0.50978
378311,0.47106
378312,0.52784
378313,0.53874
378314,0.6706
378315,0.55548
378316,0.43742
378317,0.49832
378318,0.42982
378319,0.54342
378320,0.48822
378321,0.58506
378322,0.42676
378323,0.5135
378324,0.5004
378325,0.58942
378326,0.41052
378327,0.31994
378328,0.45922
378329,0.46276
378330,0.33664
378331,0.51652
378332,0.57108
378333,0.40818
378334,0.6983
378335,0.58086
378336,0.38326
378337,0.4741
378338,0.5158
378339,0.43012
378340,0.54034
378341,0.51368
378342,0.60002
378343,0.48564
378344,0.53758
378345,0.55238
378346,0.4634
378347,0.53774
378348,0.43152
378349,0.38094
378350,0.4027
378351,0.4756
378352,0.49518
378353,0.368
378354,0.59642
378355,0.60076
378356,0.41224
378357,0.51614
378358,0.38806
378359,0.55392
378360,0.51822
378361,0.5922
378362,0.49264
378363,0.41376
378364,0.49222
378365,0.50438
378366,0.59012
378367,0.54544
378368,0.61576
378369,0.5408
378370,0.51018
378371,0.47132
378372,0.44182
378373,0.45472
378374,0.51806
378375,0.55668
378376,0.4698
378377,0.51148
378378,0.54888
378379,0.46206
378380,0.60434
378381,0.49522
378382,0.49146
378383,0.42284
378384,0.60554
378385,0.53208
378386,0.3902
378387,0.54176
378388,0.53734
378389,0.5531
378390,0.65706
378391,0.52704
378392,0.44912
378393,0.65982
378394,0.38684
378395,0.52076
378396,0.51092
378397,0.4185
378398,0.49664
378399,0.48358
378400,0.4013
378401,0.43514
378402,0.45486
378403,0.74362
378404,0.49844
378405,0.64938
378406,0.54898
378407,0.63406
378408,0.66552
378409,0.51534
378410,0.52132
378411,0.53394
378412,0.50194
378413,0.48028
378414,0.59202
378415,0.52424
378416,0.5323
378417,0.56238
378418,0.35226
378419,0.55776
378420,0.8625
378421,0.58498
378422,0.54394
378423,0.68788
378424,0.58732
378425,0.48458
378426,0.70986
378427,0.5636
378428,0.62718
378429,0.55512
378430,0.4894
378431,0.49336
378432,0.50124
378433,0.48774
378434,0.41886
378435,0.53902
378436,0.5651
378437,0.6808
378438,0.57232
378439,0.62014
378440,0.47462
378441,0.51532
378442,0.5254
378443,0.6998
378444,0.53818
378445,0.4849
378446,0.59966
378447,0.46724
378448,0.49408
378449,0.48554
378450,0.50348
378451,0.59892
378452,0.44796
378453,0.53166
378454,0.62122
378455,0.53318
378456,0.43136
378457,0.46314
378458,0.52494
378459,0.57702
378460,0.4939
378461,0.37798
378462,0.55338
378463,0.43826
378464,0.544
378465,0.3736
378466,0.62934
378467,0.34062
378468,0.70534
378469,0.37028
378470,0.37278
378471,0.4278
378472,0.47882
378473,0.51794
378474,0.42576
378475,0.44678
378476,0.57066
378477,0.54218
378478,0.48256
378479,0.49928
378480,0.38638
378481,0.52196
378482,0.38926
378483,0.46076
378484,0.56792
378485,0.57348
378486,0.55572
378487,0.4942
378488,0.43346
378489,0.54146
378490,0.61558
378491,0.59834
378492,0.50342
378493,0.5074
378494,0.61678
378495,0.51156
378496,0.44402
378497,0.50682
378498,0.52084
378499,0.55596
378500,0.60038
378501,0.48086
378502,0.46338
378503,0.5414
378504,0.52374
378505,0.42772
378506,0.6766
378507,0.67766
378508,0.40912
378509,0.4976
378510,0.47212
378511,0.5386
378512,0.45134
378513,0.51584
378514,0.58588
378515,0.53224
378516,0.56756
378517,0.49118
378518,0.4559
378519,0.61812
378520,0.52076
378521,0.61918
378522,0.43608
378523,0.60604
378524,0.51542
378525,0.53472
378526,0.35858
378527,0.60674
378528,0.49164
378529,0.44412
378530,0.54118
378531,0.5052
378532,0.50546
378533,0.62724
378534,0.53826
378535,0.61722
378536,0.43396
378537,0.3697
378538,0.50558
378539,0.644
378540,0.4838
378541,0.51936
378542,0.6687
378543,0.6054
378544,0.46872
378545,0.55464
378546,0.43246
378547,0.55332
378548,0.5135
378549,0.48192
378550,0.50398
378551,0.53736
378552,0.51454
378553,0.50862
378554,0.66448
378555,0.51402
378556,0.48018
378557,0.41608
378558,0.45678
378559,0.42014
378560,0.55846
378561,0.57292
378562,0.35394
378563,0.6708
378564,0.51914
378565,0.50382
378566,0.56336
378567,0.50008
378568,0.5199
378569,0.45814
378570,0.56964
378571,0.50578
378572,0.46216
378573,0.59994
378574,0.49654
378575,0.61024
378576,0.4869
378577,0.5651
378578,0.5576
378579,0.51442
378580,0.62066
378581,0.6004
378582,0.49052
378583,0.57234
378584,0.51508
378585,0.43552
378586,0.47434
378587,0.58818
378588,0.59036
378589,0.4108
378590,0.44716
378591,0.40518
378592,0.57972
378593,0.5327
378594,0.5598
378595,0.4138
378596,0.5512
378597,0.50974
378598,0.38046
378599,0.5227
378600,0.54224
378601,0.43864
378602,0.49534
378603,0.55744
378604,0.64876
378605,0.4866
378606,0.5537
378607,0.3633
378608,0.5051
378609,0.51906
378610,0.42244
378611,0.48246
378612,0.55848
378613,0.55886
378614,0.53204
378615,0.49998
378616,0.5679
378617,0.5189
378618,0.76442
378619,0.61396
378620,0.54498
378621,0.48194
378622,0.43574
378623,0.46074
378624,0.5186
378625,0.46974
378626,0.51502
378627,0.62382
378628,0.58316
378629,0.52458
378630,0.5079
378631,0.53838
378632,0.53868
378633,0.53906
378634,0.50802
378635,0.51518
378636,0.51306
378637,0.54764
378638,0.61984
378639,0.49106
378640,0.703
378641,0.47432
378642,0.46246
378643,0.5706
378644,0.4738
378645,0.42284
378646,0.53466
378647,0.4584
378648,0.53788
378649,0.60966
378650,0.34156
378651,0.5001
378652,0.57732
378653,0.54978
378654,0.52494
378655,0.46122
378656,0.52174
378657,0.51534
378658,0.49842
378659,0.59308
378660,0.40142
378661,0.5159
378662,0.51986
378663,0.58688
378664,0.4972
378665,0.53716
378666,0.536
378667,0.55414
378668,0.47114
378669,0.51292
378670,0.56214
378671,0.59032
378672,0.5302
378673,0.53726
378674,0.58066
378675,0.5876
378676,0.5795
378677,0.53898
378678,0.46562
378679,0.53296
378680,0.68248
378681,0.49358
378682,0.46842
378683,0.55646
378684,0.46244
378685,0.4799
378686,0.42604
378687,0.51164
378688,0.49916
378689,0.47284
378690,0.49706
378691,0.60456
378692,0.4623
378693,0.4733
378694,0.46738
378695,0.51426
378696,0.54734
378697,0.51944
378698,0.3965
378699,0.47434
378700,0.60836
378701,0.40992
378702,0.43854
378703,0.51454
378704,0.4854
378705,0.50472
378706,0.45984
378707,0.50768
378708,0.48402
378709,0.52238
378710,0.47328
378711,0.49758
378712,0.67774
378713,0.63538
378714,0.49194
378715,0.57974
378716,0.48908
378717,0.46382
378718,0.43488
378719,0.56914
378720,0.4582
378721,0.57652
378722,0.5241
378723,0.48314
378724,0.40186
378725,0.55606
378726,0.44818
378727,0.4211
378728,0.494
378729,0.4802
378730,0.425
378731,0.44612
378732,0.58148
378733,0.52154
378734,0.51422
378735,0.42726
378736,0.55782
378737,0.43074
378738,0.53108
378739,0.43644
378740,0.44202
378741,0.68966
378742,0.55198
378743,0.43962
378744,0.58832
378745,0.42366
378746,0.54918
378747,0.68934
378748,0.4569
378749,0.6065
378750,0.49988
378751,0.54472
378752,0.39848
378753,0.49876
378754,0.50864
378755,0.45712
378756,0.59834
378757,0.40624
378758,0.56512
378759,0.40876
378760,0.5612
378761,0.38326
378762,0.5895
378763,0.45322
378764,0.45332
378765,0.4252
378766,0.64194
378767,0.53564
378768,0.76008
378769,0.5114
378770,0.44148
378771,0.42668
378772,0.51638
378773,0.50392
378774,0.41304
378775,0.52974
378776,0.26666
378777,0.53792
378778,0.55938
378779,0.55486
378780,0.50468
378781,0.60276
378782,0.51846
378783,0.44852
378784,0.48356
378785,0.51922
378786,0.51596
378787,0.45588
378788,0.45856
378789,0.77812
378790,0.40158
378791,0.55364
378792,0.49652
378793,0.53476
378794,0.5839
378795,0.50126
378796,0.52176
378797,0.52366
378798,0.56456
378799,0.50496
378800,0.37648
378801,0.3979
378802,0.49116
378803,0.59472
378804,0.45012
378805,0.43492
378806,0.67234
378807,0.47234
378808,0.49554
378809,0.52296
378810,0.5421
378811,0.4501
378812,0.75608
378813,0.42804
378814,0.44668
378815,0.40972
378816,0.43612
378817,0.38856
378818,0.5709
378819,0.60748
378820,0.61216
378821,0.61438
378822,0.61176
378823,0.4381
378824,0.59156
378825,0.53484
378826,0.38768
378827,0.50964
378828,0.4781
378829,0.55442
378830,0.431
378831,0.48126
378832,0.68106
378833,0.58936
378834,0.41752
378835,0.34598
378836,0.4914
378837,0.65226
378838,0.55564
378839,0.48444
378840,0.50332
378841,0.6084
378842,0.3788
378843,0.48882
378844,0.6175
378845,0.49814
378846,0.52228
378847,0.37592
378848,0.43394
378849,0.50174
378850,0.5386
378851,0.62256
378852,0.49652
378853,0.56768
378854,0.40368
378855,0.48754
378856,0.46326
378857,0.42898
378858,0.58144
378859,0.68544
378860,0.55194
378861,0.57122
378862,0.51674
378863,0.37702
378864,0.5748
378865,0.50328
378866,0.60744
378867,0.47054
378868,0.49148
378869,0.54318
378870,0.49154
378871,0.5859
378872,0.55698
378873,0.59784
378874,0.44686
378875,0.55792
378876,0.5375
378877,0.55064
378878,0.48244
378879,0.5231
378880,0.54186
378881,0.52736
378882,0.5338
378883,0.54192
378884,0.61916
378885,0.50312
378886,0.47862
378887,0.42636
378888,0.55894
378889,0.51406
378890,0.50608
378891,0.49192
378892,0.49106
378893,0.60072
378894,0.51976
378895,0.52984
378896,0.39324
378897,0.5779
378898,0.5594
378899,0.7173
378900,0.58014
378901,0.57758
378902,0.42276
378903,0.54576
378904,0.67636
378905,0.51526
378906,0.64344
378907,0.58508
378908,0.50694
378909,0.48546
378910,0.45404
378911,0.5167
378912,0.50616
378913,0.36832
378914,0.4623
378915,0.56668
378916,0.46406
378917,0.72392
378918,0.63446
378919,0.48848
378920,0.45902
378921,0.47534
378922,0.478
378923,0.47064
378924,0.52844
378925,0.46724
378926,0.49512
378927,0.42608
378928,0.49724
378929,0.40704
378930,0.7269
378931,0.54544
378932,0.84906
378933,0.42234
378934,0.60448
378935,0.48438
378936,0.52424
378937,0.5465
378938,0.40184
378939,0.43764
378940,0.48496
378941,0.47974
378942,0.63794
378943,0.56036
378944,0.5253
378945,0.3142
378946,0.64512
378947,0.53932
378948,0.44128
378949,0.51088
378950,0.463
378951,0.52516
378952,0.33766
378953,0.45456
378954,0.59602
378955,0.54074
378956,0.56506
378957,0.55984
378958,0.42672
378959,0.45926
378960,0.45958
378961,0.5332
378962,0.4449
378963,0.55574
378964,0.64194
378965,0.61156
378966,0.54362
378967,0.5626
378968,0.5935
378969,0.47978
378970,0.50194
378971,0.52774
378972,0.60508
378973,0.63384
378974,0.57812
378975,0.5152
378976,0.54908
378977,0.37492
378978,0.53038
378979,0.5553
378980,0.49142
378981,0.5336
378982,0.52512
378983,0.5779
378984,0.49264
378985,0.4571
378986,0.45716
378987,0.49022
378988,0.40484
378989,0.55022
378990,0.41906
378991,0.49428
378992,0.5264
378993,0.5876
378994,0.47394
378995,0.43868
378996,0.4673
378997,0.42308
378998,0.49088
378999,0.57776
379000,0.45764
379001,0.56194
379002,0.57818
379003,0.53372
379004,0.515
379005,0.46052
379006,0.6688
379007,0.36822
379008,0.33086
379009,0.49198
379010,0.46054
379011,0.37824
379012,0.53688
379013,0.57042
379014,0.48836
379015,0.56526
379016,0.57016
379017,0.43076
379018,0.45124
379019,0.61088
379020,0.5518
379021,0.4921
379022,0.51464
379023,0.5608
379024,0.54642
379025,0.43332
379026,0.43978
379027,0.46984
379028,0.47678
379029,0.46708
379030,0.46468
379031,0.4552
379032,0.60834
379033,0.53764
379034,0.55784
379035,0.56802
379036,0.54784
379037,0.625
379038,0.44794
379039,0.60348
379040,0.51686
379041,0.48202
379042,0.31594
379043,0.48586
379044,0.53068
379045,0.45164
379046,0.49922
379047,0.53372
379048,0.72972
379049,0.51102
379050,0.40182
379051,0.51358
379052,0.4808
379053,0.4132
379054,0.50542
379055,0.57526
379056,0.5346
379057,0.55536
379058,0.46958
379059,0.39018
379060,0.42832
379061,0.47974
379062,0.5262
379063,0.53364
379064,0.4438
379065,0.56074
379066,0.57092
379067,0.5443
379068,0.5205
379069,0.51416
379070,0.52234
379071,0.39956
379072,0.57104
379073,0.44618
379074,0.73258
379075,0.46398
379076,0.61452
379077,0.61472
379078,0.51436
379079,0.3945
379080,0.34298
379081,0.47066
379082,0.53384
379083,0.54376
379084,0.581
379085,0.56808
379086,0.5898
379087,0.54068
379088,0.5629
379089,0.62358
379090,0.43902
379091,0.56976
379092,0.53494
379093,0.42184
379094,0.4968
379095,0.5602
379096,0.47778
379097,0.57408
379098,0.56392
379099,0.5463
379100,0.44612
379101,0.47998
379102,0.38778
379103,0.59194
379104,0.64272
379105,0.41052
379106,0.44674
379107,0.481
379108,0.50694
379109,0.48234
379110,0.49988
379111,0.50288
379112,0.46396
379113,0.62
379114,0.57434
379115,0.5958
379116,0.60132
379117,0.45066
379118,0.60884
379119,0.6271
379120,0.59504
379121,0.43158
379122,0.4791
379123,0.46526
379124,0.52862
379125,0.52094
379126,0.28758
379127,0.52436
379128,0.45044
379129,0.5032
379130,0.47768
379131,0.47838
379132,0.4229
379133,0.5674
379134,0.54358
379135,0.47564
379136,0.44704
379137,0.44504
379138,0.5165
379139,0.56292
379140,0.56372
379141,0.27822
379142,0.44384
379143,0.4245
379144,0.36158
379145,0.46424
379146,0.40758
379147,0.37468
379148,0.43532
379149,0.59866
379150,0.59766
379151,0.462
379152,0.52894
379153,0.40926
379154,0.5876
379155,0.43202
379156,0.44438
379157,0.47374
379158,0.46496
379159,0.5326
379160,0.5282
379161,0.55842
379162,0.59866
379163,0.56854
379164,0.3971
379165,0.58308
379166,0.59648
379167,0.66748
379168,0.6174
379169,0.50606
379170,0.43656
379171,0.40646
379172,0.51878
379173,0.39116
379174,0.58914
379175,0.4916
379176,0.60588
379177,0.5754
379178,0.6487
379179,0.41936
379180,0.51828
379181,0.62606
379182,0.50158
379183,0.65202
379184,0.50718
379185,0.58216
379186,0.49346
379187,0.63528
379188,0.52966
379189,0.57344
379190,0.44982
379191,0.45906
379192,0.49284
379193,0.72196
379194,0.54774
379195,0.49072
379196,0.49536
379197,0.66344
379198,0.39838
379199,0.44806
379200,0.44878
379201,0.4331
379202,0.57258
379203,0.5395
379204,0.56838
379205,0.62304
379206,0.56604
379207,0.54212
379208,0.68728
379209,0.52318
379210,0.50482
379211,0.42752
379212,0.51084
379213,0.51158
379214,0.55346
379215,0.51172
379216,0.61688
379217,0.59326
379218,0.4514
379219,0.47834
379220,0.46114
379221,0.47206
379222,0.51512
379223,0.46742
379224,0.48924
379225,0.53338
379226,0.46664
379227,0.557
379228,0.45848
379229,0.6038
379230,0.48206
379231,0.49428
379232,0.54324
379233,0.50796
379234,0.55042
379235,0.5217
379236,0.5302
379237,0.57904
379238,0.46212
379239,0.59484
379240,0.46446
379241,0.52204
379242,0.57624
379243,0.47708
379244,0.50826
379245,0.61054
379246,0.50138
379247,0.38354
379248,0.67656
379249,0.55722
379250,0.55756
379251,0.40464
379252,0.4573
379253,0.40586
379254,0.57972
379255,0.51446
379256,0.48812
379257,0.43478
379258,0.54532
379259,0.60736
379260,0.59136
379261,0.60432
379262,0.5905
379263,0.5293
379264,0.45096
379265,0.48374
379266,0.5827
379267,0.4865
379268,0.60356
379269,0.5484
379270,0.57508
379271,0.64224
379272,0.44816
379273,0.56064
379274,0.62192
379275,0.51226
379276,0.56118
379277,0.51552
379278,0.54038
379279,0.61658
379280,0.49862
379281,0.45282
379282,0.44014
379283,0.3742
379284,0.67374
379285,0.55708
379286,0.596
379287,0.5292
379288,0.48858
379289,0.51128
379290,0.58998
379291,0.6615
379292,0.46366
379293,0.43936
379294,0.6112
379295,0.42196
379296,0.50692
379297,0.48676
379298,0.42056
379299,0.47614
379300,0.43386
379301,0.52028
379302,0.47294
379303,0.61818
379304,0.62382
379305,0.48468
379306,0.76196
379307,0.63826
379308,0.46216
379309,0.67084
379310,0.43536
379311,0.46768
379312,0.59184
379313,0.5272
379314,0.52698
379315,0.49008
379316,0.645
379317,0.46824
379318,0.70304
379319,0.50904
379320,0.5118
379321,0.46708
379322,0.57016
379323,0.41344
379324,0.36484
379325,0.4545
379326,0.51646
379327,0.4867
379328,0.46086
379329,0.4776
379330,0.42668
379331,0.4665
379332,0.58756
379333,0.44196
379334,0.53056
379335,0.5102
379336,0.59906
379337,0.59874
379338,0.4418
379339,0.42748
379340,0.41592
379341,0.56548
379342,0.55152
379343,0.71224
379344,0.54052
379345,0.5836
379346,0.49122
379347,0.4942
379348,0.56174
379349,0.4829
379350,0.48416
379351,0.699
379352,0.54796
379353,0.51814
379354,0.52538
379355,0.4041
379356,0.44086
379357,0.42952
379358,0.52706
379359,0.52704
379360,0.49556
379361,0.54618
379362,0.50494
379363,0.44002
379364,0.4808
379365,0.42814
379366,0.4702
379367,0.612
379368,0.54022
379369,0.43706
379370,0.5146
379371,0.60986
379372,0.51414
379373,0.6335
379374,0.60426
379375,0.56384
379376,0.55214
379377,0.41704
379378,0.5331
379379,0.5055
379380,0.54242
379381,0.45262
379382,0.63594
379383,0.5749
379384,0.39432
379385,0.46088
379386,0.50602
379387,0.58488
379388,0.55426
379389,0.46914
379390,0.54008
379391,0.64428
379392,0.534
379393,0.51506
379394,0.55448
379395,0.51874
379396,0.40856
379397,0.42768
379398,0.52026
379399,0.55446
379400,0.59172
379401,0.45158
379402,0.7217
379403,0.53254
379404,0.56162
379405,0.46646
379406,0.6157
379407,0.5667
379408,0.54496
379409,0.68996
379410,0.56866
379411,0.50028
379412,0.54248
379413,0.56566
379414,0.4886
379415,0.55346
379416,0.54774
379417,0.40342
379418,0.73192
379419,0.6762
379420,0.5029
379421,0.5571
379422,0.49786
379423,0.53482
379424,0.46312
379425,0.46268
379426,0.48958
379427,0.52482
379428,0.33108
379429,0.46376
379430,0.5224
379431,0.52678
379432,0.47794
379433,0.64872
379434,0.51666
379435,0.56346
379436,0.53618
379437,0.42784
379438,0.65486
379439,0.50768
379440,0.44694
379441,0.5423
379442,0.5352
379443,0.54282
379444,0.48098
379445,0.4774
379446,0.42936
379447,0.55874
379448,0.64282
379449,0.4835
379450,0.4426
379451,0.41024
379452,0.64694
379453,0.3857
379454,0.51216
379455,0.57232
379456,0.44292
379457,0.50556
379458,0.55146
379459,0.3686
379460,0.43996
379461,0.47474
379462,0.58456
379463,0.52362
379464,0.76548
379465,0.46204
379466,0.52726
379467,0.62222
379468,0.53904
379469,0.42316
379470,0.54272
379471,0.55992
379472,0.52602
379473,0.51178
379474,0.421
379475,0.55292
379476,0.55612
379477,0.67004
379478,0.49652
379479,0.47674
379480,0.49184
379481,0.55092
379482,0.57168
379483,0.5492
379484,0.5594
379485,0.54104
379486,0.5941
379487,0.5571
379488,0.50882
379489,0.6221
379490,0.47954
379491,0.4683
379492,0.45786
379493,0.50306
379494,0.56574
379495,0.52396
379496,0.4715
379497,0.50872
379498,0.55962
379499,0.3743
379500,0.44474
379501,0.49324
379502,0.59674
379503,0.55248
379504,0.53934
379505,0.33894
379506,0.52978
379507,0.41716
379508,0.37494
379509,0.56974
379510,0.39684
379511,0.50706
379512,0.48118
379513,0.53352
379514,0.46538
379515,0.45742
379516,0.54458
379517,0.42428
379518,0.6607
379519,0.52202
379520,0.50648
379521,0.56086
379522,0.5311
379523,0.54824
379524,0.51256
379525,0.51932
379526,0.4858
379527,0.52638
379528,0.55466
379529,0.55618
379530,0.50206
379531,0.51658
379532,0.49172
379533,0.4409
379534,0.45224
379535,0.47374
379536,0.41164
379537,0.63552
379538,0.48444
379539,0.54622
379540,0.5451
379541,0.482
379542,0.43308
379543,0.56312
379544,0.48662
379545,0.64432
379546,0.59274
379547,0.46782
379548,0.5339
379549,0.684
379550,0.47798
379551,0.56254
379552,0.4605
379553,0.61938
379554,0.47586
379555,0.47804
379556,0.6214
379557,0.5615
379558,0.51332
379559,0.79992
379560,0.5323
379561,0.52324
379562,0.5839
379563,0.54688
379564,0.52836
379565,0.40686
379566,0.53768
379567,0.61166
379568,0.87002
379569,0.63748
379570,0.4907
379571,0.41242
379572,0.4482
379573,0.48594
379574,0.43018
379575,0.51462
379576,0.4309
379577,0.5222
379578,0.46638
379579,0.35322
379580,0.3316
379581,0.52466
379582,0.26848
379583,0.59864
379584,0.49984
379585,0.57826
379586,0.46498
379587,0.5066
379588,0.3779
379589,0.5436
379590,0.53344
379591,0.49796
379592,0.56162
379593,0.54618
379594,0.62034
379595,0.51566
379596,0.5618
379597,0.50736
379598,0.52202
379599,0.52918
379600,0.68818
379601,0.49988
379602,0.51036
379603,0.4953
379604,0.53138
379605,0.48538
379606,0.5234
379607,0.52112
379608,0.3626
379609,0.46074
379610,0.4074
379611,0.4614
379612,0.53744
379613,0.4461
379614,0.53746
379615,0.38932
379616,0.47278
379617,0.49918
379618,0.46754
379619,0.46102
379620,0.63092
379621,0.36134
379622,0.5234
379623,0.44978
379624,0.5387
379625,0.49872
379626,0.5558
379627,0.51064
379628,0.47894
379629,0.38604
379630,0.6215
379631,0.60526
379632,0.42352
379633,0.55462
379634,0.55736
379635,0.43828
379636,0.52392
379637,0.54548
379638,0.38892
379639,0.50162
379640,0.44118
379641,0.61768
379642,0.47426
379643,0.54194
379644,0.58682
379645,0.6338
379646,0.52264
379647,0.44802
379648,0.5283
379649,0.55066
379650,0.506
379651,0.2825
379652,0.55962
379653,0.55746
379654,0.53228
379655,0.48022
379656,0.61572
379657,0.614
379658,0.49126
379659,0.5394
379660,0.58978
379661,0.38178
379662,0.35322
379663,0.42008
379664,0.40728
379665,0.51774
379666,0.47828
379667,0.52418
379668,0.5562
379669,0.5841
379670,0.71156
379671,0.48346
379672,0.57794
379673,0.56808
379674,0.6219
379675,0.56856
379676,0.52072
379677,0.4828
379678,0.50294
379679,0.46124
379680,0.497
379681,0.40482
379682,0.48718
379683,0.52024
379684,0.55202
379685,0.48416
379686,0.4777
379687,0.62588
379688,0.44918
379689,0.57926
379690,0.40132
379691,0.57262
379692,0.5913
379693,0.5591
379694,0.40808
379695,0.60122
379696,0.6589
379697,0.4679
379698,0.51768
379699,0.42854
379700,0.5528
379701,0.49732
379702,0.49744
379703,0.38308
379704,0.43804
379705,0.48922
379706,0.48972
379707,0.45322
379708,0.38108
379709,0.5969
379710,0.5577
379711,0.41402
379712,0.53112
379713,0.4664
379714,0.47986
379715,0.5598
379716,0.56888
379717,0.62272
379718,0.72624
379719,0.5861
379720,0.58922
379721,0.52048
379722,0.53924
379723,0.56402
379724,0.52844
379725,0.70916
379726,0.45566
379727,0.77014
379728,0.46242
379729,0.48508
379730,0.3733
379731,0.59152
379732,0.53438
379733,0.36318
379734,0.51336
379735,0.55424
379736,0.54792
379737,0.4417
379738,0.55844
379739,0.55022
379740,0.45442
379741,0.55348
379742,0.55548
379743,0.60564
379744,0.51176
379745,0.45022
379746,0.64572
379747,0.4474
379748,0.4827
379749,0.4468
379750,0.55588
379751,0.4269
379752,0.48778
379753,0.5267
379754,0.57184
379755,0.4655
379756,0.52488
379757,0.555
379758,0.57982
379759,0.44144
379760,0.53004
379761,0.40212
379762,0.74724
379763,0.4772
379764,0.48418
379765,0.50858
379766,0.49554
379767,0.37454
379768,0.53756
379769,0.47972
379770,0.55292
379771,0.5863
379772,0.38922
379773,0.55534
379774,0.5634
379775,0.4976
379776,0.82528
379777,0.50818
379778,0.42462
379779,0.56338
379780,0.69134
379781,0.56062
379782,0.46958
379783,0.54282
379784,0.54986
379785,0.47066
379786,0.50548
379787,0.52558
379788,0.54304
379789,0.45748
379790,0.73334
379791,0.60834
379792,0.47926
379793,0.5658
379794,0.59938
379795,0.607
379796,0.55034
379797,0.56598
379798,0.60772
379799,0.72264
379800,0.50766
379801,0.5244
379802,0.5563
379803,0.39904
379804,0.71396
379805,0.38722
379806,0.47164
379807,0.51506
379808,0.45818
379809,0.44986
379810,0.48044
379811,0.50514
379812,0.57806
379813,0.59208
379814,0.46712
379815,0.36344
379816,0.70718
379817,0.54158
379818,0.63906
379819,0.58176
379820,0.65072
379821,0.52808
379822,0.35798
379823,0.55198
379824,0.58336
379825,0.55366
379826,0.50396
379827,0.47558
379828,0.5319
379829,0.5009
379830,0.53388
379831,0.427
379832,0.56184
379833,0.54182
379834,0.85674
379835,0.50556
379836,0.59492
379837,0.58232
379838,0.47794
379839,0.55248
379840,0.49618
379841,0.32674
379842,0.4697
379843,0.41822
379844,0.38286
379845,0.54806
379846,0.52274
379847,0.52364
379848,0.489
379849,0.6376
379850,0.59648
379851,0.52626
379852,0.45694
379853,0.50032
379854,0.47274
379855,0.4441
379856,0.6266
379857,0.50448
379858,0.37722
379859,0.67956
379860,0.3892
379861,0.6284
379862,0.43008
379863,0.52104
379864,0.52314
379865,0.39568
379866,0.45252
379867,0.52428
379868,0.64384
379869,0.69374
379870,0.56596
379871,0.4806
379872,0.55496
379873,0.48872
379874,0.59366
379875,0.39808
379876,0.42884
379877,0.5213
379878,0.56874
379879,0.6705
379880,0.50908
379881,0.53996
379882,0.42202
379883,0.52068
379884,0.357
379885,0.594
379886,0.44634
379887,0.32166
379888,0.53536
379889,0.56946
379890,0.50376
379891,0.58154
379892,0.45998
379893,0.68996
379894,0.46048
379895,0.4512
379896,0.4879
379897,0.46446
379898,0.44076
379899,0.4967
379900,0.57474
379901,0.59252
379902,0.46342
379903,0.61792
379904,0.45046
379905,0.50068
379906,0.45678
379907,0.71312
379908,0.5685
379909,0.4838
379910,0.49548
379911,0.55192
379912,0.4561
379913,0.4952
379914,0.46722
379915,0.53592
379916,0.52496
379917,0.4298
379918,0.76764
379919,0.41012
379920,0.43022
379921,0.56766
379922,0.49668
379923,0.492
379924,0.49798
379925,0.5539
379926,0.48206
379927,0.58188
379928,0.5791
379929,0.33384
379930,0.6676
379931,0.60434
379932,0.5167
379933,0.5454
379934,0.47036
379935,0.52878
379936,0.51202
379937,0.53578
379938,0.67404
379939,0.4429
379940,0.61482
379941,0.57348
379942,0.54968
379943,0.4924
379944,0.5998
379945,0.47276
379946,0.43002
379947,0.5843
379948,0.45766
379949,0.48804
379950,0.46598
379951,0.42446
379952,0.47514
379953,0.55624
379954,0.5397
379955,0.5181
379956,0.58424
379957,0.6212
379958,0.52412
379959,0.54406
379960,0.55438
379961,0.55156
379962,0.65388
379963,0.39058
379964,0.48472
379965,0.69848
379966,0.4534
379967,0.40488
379968,0.52724
379969,0.44506
379970,0.49408
379971,0.36052
379972,0.57508
379973,0.77418
379974,0.47146
379975,0.54382
379976,0.59284
379977,0.59436
379978,0.63484
379979,0.61356
379980,0.5915
379981,0.5282
379982,0.42052
379983,0.67778
379984,0.49116
379985,0.54192
379986,0.49966
379987,0.46842
379988,0.52332
379989,0.54486
379990,0.48706
379991,0.50178
379992,0.41428
379993,0.62514
379994,0.44618
379995,0.36688
379996,0.40818
379997,0.41232
379998,0.58786
379999,0.50054
380000,0.59726
380001,0.58846
380002,0.51888
380003,0.52488
380004,0.51748
380005,0.51622
380006,0.50836
380007,0.38124
380008,0.50758
380009,0.55386
380010,0.49714
380011,0.65126
380012,0.5123
380013,0.51684
380014,0.53308
380015,0.49498
380016,0.44356
380017,0.54858
380018,0.45094
380019,0.5775
380020,0.80734
380021,0.43328
380022,0.76444
380023,0.53312
380024,0.57686
380025,0.53872
380026,0.4743
380027,0.6453
380028,0.60344
380029,0.56718
380030,0.60586
